animalid,birthdate,animaltype,color,weight,location
d1378fa0bedb4b,07/09/2013,Dog,Tan/White,30.0,San Antonio
7fa9e45056dc38,01/18/2013,Dog,White,7.0,San Antonio
b5c572400063f3,08/13/2013,Dog,Red,25.0,San Antonio
f0d16991e7e25d,03/01/2016,Dog,Brown/White,12.0,Fort Worth
88dbcce77982a2,07/15/2019,Cat,Orange Tabby,3.0,Houston
7e2ca76e6581e5,03/20/2008,Dog,Blue Merle,22.0,Austin
246a94f755cb70,05/03/2016,Dog,Black/Tan,25.0,Houston
b6abe22b4284ff,05/14/2013,Dog,Brown Brindle/White,15.0,Houston
eb3a52186ab039,09/04/2014,Cat,Brown Tabby/White,9.0,Austin
0cabe16565702a,12/20/2009,Cat,Black,4.0,Houston
217ad2f790392b,08/06/2002,Dog,Tricolor,6.0,San Antonio
00db4139bb78cd,04/30/2014,Dog,Black/White,34.0,San Antonio
eb2c86e904eabc,06/20/2018,Cat,Blue,6.0,San Antonio
7ccfce88edd1db,04/11/2019,Cat,Brown Tabby/White,8.0,Fort Worth
d1625d78b769fb,10/07/2010,Dog,Black,5.0,Fort Worth
2d10e4240a8ed1,09/17/2017,Dog,Cream,45.0,Houston
809bd2a391c74e,07/06/2014,Dog,Red/White,23.0,Fort Worth
85201e03be97f8,06/16/2014,Cat,Blue/White,9.0,Houston
29ddcd3d58eea0,04/23/2017,Cat,Brown Tabby/White,6.0,Austin
e28477716e9a32,01/18/2019,Cat,Brown Tabby,7.0,Austin
bc53a309057074,09/10/2012,Dog,Brown/Black,28.0,Dallas
b137e07eedf91e,08/30/2015,Cat,Brown Tabby,9.0,San Antonio
df0744fb0cb466,11/17/2016,Dog,Black/White,32.0,Houston
253f893741748f,11/13/2017,Dog,Black/Brown,45.0,Austin
9629fbfc64e3e1,04/22/2014,Cat,Calico,3.0,Fort Worth
6bc69b2a486821,11/10/2016,Bird,Gray,1.87,Houston
55df33f7e81297,10/21/2007,Dog,Sable,28.0,Fort Worth
c66980edd2e360,08/08/2012,Cat,Calico,9.0,Fort Worth
300d9ea5264c77,01/24/2004,Dog,Tan,37.0,Houston
b0d6a60330ae09,04/28/2015,Dog,Tan,29.0,Fort Worth
647a68cb58f33c,04/19/2016,Cat,Orange Tabby/White,3.0,Fort Worth
a9113854c5ce39,01/17/2014,Dog,Brown Brindle,8.0,San Antonio
9269b3ca58fb5a,11/26/2016,Dog,Tan,41.0,Austin
b18bd53d02a06d,12/01/2012,Dog,Tan,37.0,San Antonio
bfcad9814c947f,05/12/2014,Dog,Tan,31.0,Houston
4128a52f641303,03/02/2012,Cat,Brown Tabby,7.0,San Antonio
d105a9ae3bcc3c,06/30/2016,Cat,Black/White,9.0,Fort Worth
736bb667dff6c7,10/10/2014,Dog,Red,30.0,Fort Worth
7d28ca8425e0ec,06/13/2014,Dog,Blue Merle/Blue Merle,8.0,Fort Worth
ffaff2fcf87eec,03/24/2019,Cat,Brown Tabby,10.0,Dallas
295ffd325eb193,12/13/2007,Dog,Black/White,44.0,Austin
641132a16a86a9,11/25/2017,Dog,Tricolor,37.0,Austin
91f71b39ba0abf,06/16/2017,Cat,Torbie,3.0,Houston
106e9ee856a9fc,03/10/2014,Dog,Black/Tan,35.0,San Antonio
76a55377077806,06/25/2020,Dog,White/Tan,25.0,Houston
88a8d7427e88b3,03/04/2019,Dog,Black/Tricolor,9.0,Houston
56e64c9d630c47,06/13/2008,Dog,Blue/Tan,11.0,Houston
589472204464cc,04/10/2004,Dog,White,27.0,Houston
97a16f4390d50a,02/27/2018,Cat,Cream Tabby/White,6.0,Fort Worth
437c6637751b3c,08/31/2017,Dog,Brown/White,13.0,San Antonio
7aa0276f1b1d0f,08/19/2015,Dog,Tan/Black,31.0,San Antonio
79ebc17acd2cd0,01/09/2011,Dog,White/Tan,21.0,San Antonio
177faf650da270,12/17/2019,Dog,Brown,29.0,Austin
a76df510b4942f,04/17/2014,Cat,Blue,9.0,Dallas
7752b4eb4efa93,06/27/2015,Dog,White/Brown Brindle,10.0,Austin
fa90b8f2040b39,08/29/2018,Dog,Gray/White,10.0,Austin
93365a0129a7f1,10/08/2015,Cat,Blue Tabby,3.0,San Antonio
99f21e123083ff,03/21/2016,Cat,Tortie Point,4.0,Houston
f45a72151d5933,12/18/2016,Dog,Black/White,20.0,Fort Worth
22eb8b91e36399,08/15/2015,Dog,Fawn/White,13.0,Houston
77063a34d4d89d,04/14/2014,Cat,Cream Tabby,9.0,Fort Worth
d71652ba723036,11/30/2012,Dog,White,31.0,San Antonio
09a4e2c7bedc7c,03/16/2020,Cat,Calico,8.0,Fort Worth
966daad20deffd,06/09/2014,Cat,Tortie,6.0,Dallas
4b074da53e14a9,07/28/2016,Cat,Orange/White,3.0,Fort Worth
bc158c2ef6d8ac,12/13/2015,Dog,White/Black,13.0,Fort Worth
9ace6878d47142,02/25/2013,Dog,Tricolor,9.0,San Antonio
e865b12abbae54,11/05/2011,Dog,Brown/Black,36.0,Houston
3bb1cc4b2f2026,12/29/2015,Dog,Tricolor,7.0,San Antonio
38cc97f21541ca,11/10/2013,Dog,Cream,21.0,San Antonio
185997415bc0ec,07/07/2017,Cat,Tortie/White,3.0,Houston
14cd0435c7959b,06/16/2015,Cat,Black,9.0,San Antonio
8cef2a3b4bea60,09/14/2019,Cat,Brown Tabby,4.0,San Antonio
52d6e708d30c4f,08/07/2019,Cat,Tortie Point,9.0,San Antonio
b2958d06de3c4f,05/08/2015,Cat,Brown Tabby/White,6.0,San Antonio
9b75d84dff4d24,09/27/2015,Cat,White/Blue Tabby,8.0,Austin
65c037977f9e62,03/15/2003,Cat,Black,5.0,San Antonio
322a1d25c6fb57,04/19/2015,Cat,Orange Tabby,3.0,Fort Worth
6f54f62f7d5fdf,07/26/2020,Cat,Blue,5.0,Houston
5ee36e61e8207b,06/02/2014,Dog,Brown,8.0,Houston
68d12b06013c5b,01/17/2007,Dog,Black/White,46.0,Austin
4e171b7a75595f,05/02/2010,Cat,Blue,4.0,Austin
0f1fbf39b24fb3,03/21/2019,Cat,Black/Gray,4.0,San Antonio
75d1aa1dbca888,03/30/2014,Cat,Torbie,3.0,Dallas
3121fb386acff1,10/27/2013,Cat,Brown Tabby/White,9.0,San Antonio
9c8dc9c23c1916,10/18/2017,Cat,Brown Tabby,10.0,Austin
b39c2439ff8636,04/06/2020,Cat,Blue Tabby/White,9.0,Austin
2429f53ca7d629,04/24/2018,Dog,Blue/White,11.0,Houston
11b65c95212a1b,03/02/2019,Cat,Black/White,3.0,Houston
91720c5ee145a9,07/30/2016,Dog,Black/Tricolor,12.0,Houston
d78a4c89f6d4bb,08/05/2014,Cat,Blue/White,10.0,Houston
bbbdf4e2a040a8,09/12/2014,Cat,Torbie,7.0,Austin
e6bf5fd066f8e1,05/24/2016,Dog,Red,20.0,Fort Worth
e9ce6d17add694,04/02/2015,Dog,Tricolor,9.0,Dallas
af92c5e7c04042,09/24/2020,Dog,Black/Blue Tick,34.0,San Antonio
6bd24c2d4ecf7f,02/03/2018,Dog,Brown Brindle,34.0,Dallas
b4a94dbf127ed8,05/08/2013,Cat,Blue Tabby,9.0,Dallas
7dd1a1c52512f8,10/27/2015,Dog,Brown Brindle/White,33.0,San Antonio
55b13728007ecd,07/21/2013,Dog,Black/Brown,12.0,Houston
a2d26fe0ee19aa,12/12/2016,Dog,Yellow,31.0,Austin
3b1c84f2b13c0f,11/21/2008,Dog,Black,31.0,Houston
b74498bc6c51f5,05/04/2018,Dog,Brown Brindle/White,39.0,San Antonio
a0c480f86cada5,06/03/2012,Dog,Black,23.0,San Antonio
30d1f7690d165a,09/12/2014,Dog,White/Buff,34.0,Houston
a38e2bf2dbbb2f,07/02/2020,Dog,Brown/White,42.0,San Antonio
3802e6ff8f398f,12/30/2018,Dog,Cream,41.0,Fort Worth
dd0e95555ffcc1,07/05/2013,Dog,Black/White,8.0,Dallas
da9493daa8d83b,06/02/2015,Cat,Brown Tabby,3.0,Austin
34b0d3cf74574d,05/19/2019,Cat,Tortie,10.0,Fort Worth
10932215514c8c,07/24/2020,Cat,Black,4.0,Austin
2902b8843d8d3e,08/09/2018,Cat,Blue Tabby,5.0,San Antonio
8653989fa20f1a,10/09/2017,Cat,Black,9.0,Austin
9a2b836b2f9427,04/11/2011,Dog,Brown Brindle/White,37.0,Houston
26942fbf7469a2,08/07/2013,Cat,Black/White,7.0,Austin
b2434443b9ff59,02/03/2011,Dog,Brown/White,15.0,Fort Worth
44d361b57429fb,11/11/2017,Dog,Tan/White,25.0,Austin
304ba4cc1303b2,09/05/2017,Cat,Brown Tabby,8.0,Houston
26cc713ac11b9a,05/16/2014,Cat,Orange Tabby,9.0,Houston
7336a818df59be,11/19/2010,Cat,Brown Tabby/White,9.0,San Antonio
462cf9da866890,07/12/2009,Dog,Brown/White,16.0,Houston
349dbc95bd5b16,03/24/2018,Dog,Black,25.0,Houston
dad76502382ea7,04/21/2014,Cat,White/Orange Tabby,9.0,Houston
19b4063948cb03,02/19/2014,Cat,Seal Point,10.0,San Antonio
85cbfe1a0049bf,03/31/2015,Dog,Blue,38.0,San Antonio
115509a3760fbe,01/07/2011,Dog,Sable/Cream,39.0,Fort Worth
7be587cb15bff6,07/15/2016,Cat,Brown Tabby,9.0,Austin
0ae08aab764a66,09/11/2018,Dog,Red/Black,16.0,Houston
7cb0b7365bcde8,03/12/2018,Dog,Brown/Black,8.0,Fort Worth
a797105810a6d7,05/07/2017,Dog,Blue/White,41.0,Fort Worth
73e39f5862814b,04/15/2018,Cat,Cream Tabby,9.0,San Antonio
1343dbfc0f06c3,11/25/2017,Dog,White/Blue Tick,13.0,San Antonio
5662c55c003f00,12/04/2009,Dog,White,14.0,Dallas
6da58a6361d66a,04/07/2019,Cat,Orange Tabby,4.0,Austin
9bdf1d5551f4a9,02/25/2014,Dog,Black,16.0,Fort Worth
89e8cde8f4cf27,12/05/2009,Cat,Black/White,5.0,Fort Worth
8bb1287170c894,05/20/2015,Dog,Tricolor/Brown Brindle,40.0,Austin
36806649e5722d,07/15/2014,Cat,Silver Tabby,9.0,Houston
3bfd8c1acab2b1,04/26/2014,Cat,Torbie,2.0,Austin
5956dd3ce36431,10/23/2009,Dog,Gray/Cream,40.0,Fort Worth
43cbdbc380c173,04/08/2007,Dog,White,11.0,Austin
cdee895f4d4fbd,05/31/2016,Cat,Torbie,4.0,Austin
f73556c4af8c44,11/19/2014,Cat,Black/White,7.0,Houston
ddeed35c331963,07/26/2016,Dog,Gray,36.0,Austin
e7be04d74b00c7,04/02/2017,Cat,Brown Tabby/White,7.0,Austin
e6a85a33871eb7,02/14/2015,Bird,White,1.31,Dallas
ca6bf342fffa60,10/13/2009,Dog,Blue/White,9.0,Houston
7064b8c8eb975d,08/20/2015,Cat,Brown Tabby,8.0,Dallas
1441a54862ec2d,10/04/2012,Dog,Brown Brindle/White,42.0,Houston
b3c262f1500a98,05/02/2019,Dog,Black/White,13.0,Austin
643183efd4cbca,08/01/2005,Dog,Black/White,21.0,Dallas
62441aabb573a4,10/04/2019,Cat,Brown Tabby,5.0,Houston
35c728368aa1a2,02/28/2007,Dog,White,18.0,Austin
e86d15972ea2ea,10/27/2017,Dog,Black/Tan,36.0,Austin
af90f7c22f01d2,10/18/2011,Dog,Yellow Brindle/Blue,22.0,Fort Worth
d7bd8ce2c4298b,11/19/2016,Cat,Black/White,4.0,Austin
4cb2f7d817363e,05/30/2019,Cat,Brown Tabby,4.0,Austin
7f27758bc3ada0,11/07/2013,Dog,Blue/White,36.0,Austin
cc4d34c8b5a454,04/30/2017,Dog,Cream,13.0,San Antonio
82cc95cc9781d2,04/17/2017,Dog,Black/Tan,33.0,Houston
9358549b2cf58c,12/12/2007,Dog,Red/White,40.0,San Antonio
6b603b32c01df8,11/13/2014,Dog,Tan/Black,35.0,Dallas
5f9d732f9c6fd9,11/08/2008,Dog,Chocolate/White,17.0,Fort Worth
4c318eed7a3495,08/06/2019,Dog,Black/Tan,33.0,Austin
5f9ec564fb43bf,01/27/2015,Dog,Red Merle,25.0,Austin
aee321ddeae761,01/19/2012,Cat,Orange Tabby,8.0,Houston
fb1e6f89509701,04/27/2019,Cat,Black,7.0,Dallas
f3a6ef898a6029,09/05/2013,Dog,Black/White,32.0,Austin
6081ba9fc8a155,06/01/2008,Dog,Brown/Silver,42.0,Fort Worth
6437a6c08ffd92,05/13/2012,Dog,White,16.0,San Antonio
a95ed4bbc9c374,07/31/2016,Dog,Chocolate/White,11.0,Houston
211f69318f391c,10/06/2009,Cat,Tortie Point,5.0,Fort Worth
8d4a0fd476d9cd,04/27/2017,Dog,Tricolor,17.0,Fort Worth
68c429b07b83f9,05/04/2018,Dog,Brown/White,46.0,Dallas
58d7e7eefa1531,08/28/2019,Cat,Blue Cream,8.0,Austin
1e61fbf8ed878b,09/27/2015,Dog,Brown/Black,29.0,Austin
1e0fc2482e25ef,07/06/2006,Dog,Tricolor,22.0,Fort Worth
1cd61cc4a751aa,04/05/2018,Cat,Calico,8.0,Austin
d0c70d242a6a57,05/07/2018,Dog,Brown,36.0,San Antonio
445d21417d6725,03/09/2013,Dog,Brown Brindle,44.0,Austin
277a8220166f32,09/05/2014,Cat,Orange Tabby,4.0,San Antonio
84fe621dcc271b,03/24/2013,Dog,Blue/Tan,6.0,Fort Worth
1066efa00fefcb,12/13/2015,Dog,Black/White,26.0,Fort Worth
7415f29a6435c7,09/01/2018,Cat,Brown Tabby/White,2.0,Fort Worth
b028b5b84c4a4f,02/07/2015,Dog,Black,26.0,San Antonio
6f48ce4367a30b,01/30/2015,Dog,Blue/White,28.0,Houston
69d3ab375bf7f0,05/14/2013,Dog,Black/White,21.0,Dallas
4f3c93194483dd,02/10/2016,Cat,Black Tabby,8.0,Austin
907a843944b42d,07/04/2015,Cat,Orange Tabby,8.0,San Antonio
b67829b2a8ba09,03/07/2017,Cat,Brown Tabby/Black,2.0,San Antonio
d4aa96f31bb79e,06/04/2013,Dog,Black,23.0,Austin
fe1cf8f16c8955,08/02/2016,Dog,Brown/Black,33.0,Dallas
8849088ab5eca8,07/07/2016,Cat,Tortie/White,7.0,San Antonio
d18f26d6029ae2,12/10/2018,Dog,Brown,10.0,Austin
aeea04e94effcd,01/30/2016,Dog,Black/Tan,32.0,Austin
207a05f59e6d4c,11/22/2016,Dog,Brown/Black,49.0,Houston
9e9420e8907271,04/27/2011,Dog,Black,40.0,Houston
ea723605d723d0,06/29/2015,Dog,Blue/White,17.0,Dallas
d01dfee5950051,11/08/2019,Cat,Brown Tabby/White,6.0,San Antonio
9b4b16dd37df0e,09/27/2006,Dog,Black/White,13.0,San Antonio
1db7518a8527b8,04/05/2017,Cat,Brown Tabby/White,8.0,Fort Worth
5797ba1b32e3f1,08/08/2018,Dog,Red Merle,38.0,Austin
15c7d536ba2f70,07/20/2014,Dog,Brown Brindle/White,19.0,Dallas
24c614f8f29289,09/28/2013,Dog,White/Tan,26.0,Austin
5b9ce774c2041c,04/08/2013,Dog,Black/Tan,12.0,Fort Worth
10e9e6eb211a75,08/17/2019,Dog,Black/Brown,23.0,San Antonio
f31f989e581661,11/04/2014,Dog,Chocolate/White,23.0,Austin
69d12a541cee41,11/16/2011,Cat,Brown Tabby,6.0,Fort Worth
d8f8217e2eb52e,07/25/2014,Cat,Brown Tabby,6.0,Fort Worth
b6f3a639e5d087,07/06/2009,Cat,White,9.0,San Antonio
af56f0531e3a5f,08/05/2018,Dog,White/Tan,34.0,Austin
6e4bd7dd86bb49,01/29/2017,Dog,Tan/White,23.0,Houston
93288416c953a8,11/26/2015,Dog,Black/White,6.0,San Antonio
b58746aaf5f1eb,09/15/2019,Cat,White,2.0,Houston
2851aba5da8b4e,06/01/2015,Dog,Brown/White,36.0,Dallas
c800c4966440bf,11/22/2007,Dog,Black/Tan,9.0,Austin
53d0ac95516696,12/26/2012,Dog,White/Brown,40.0,Austin
7c7882a258d5cb,06/23/2015,Cat,Blue/White,7.0,Fort Worth
9c2deda84ca502,04/30/2013,Cat,Black/White,2.0,Fort Worth
d57811b228b23a,05/05/2014,Cat,Tortie,7.0,San Antonio
ce8b6713d9d4dc,09/03/2020,Dog,Black,47.0,Houston
2d0b455244ad81,08/14/2018,Cat,Brown Tabby,10.0,Dallas
0c9b9067ca8700,09/29/2011,Dog,Tan/White,33.0,San Antonio
16f4e81c9af7b7,10/16/2007,Dog,Brown/White,46.0,Fort Worth
c5ccfcc9dc14cd,03/20/2012,Cat,Brown Tabby/White,7.0,San Antonio
3c29649aa29a4c,04/01/2015,Dog,Red,47.0,Austin
aef2ac1e558fed,02/26/2018,Cat,Brown Tabby/White,7.0,Austin
2c49caddb27fa3,06/16/2015,Dog,Black,3.0,Fort Worth
c9da8b4e9227ca,10/24/2019,Dog,Tan,18.0,Austin
65e52ebdc25802,09/01/2013,Dog,White/Black,41.0,Fort Worth
fb7caa3ea19cc8,03/06/2016,Dog,Brown/Black,8.0,Houston
9419cbd0ece47f,01/03/2012,Dog,Black,13.0,San Antonio
970a2d55c04556,12/17/2012,Dog,Black/White,35.0,San Antonio
287eef3a25a369,12/14/2010,Cat,Torbie,4.0,San Antonio
b1579e5c7bf167,12/19/2015,Dog,Tan,15.0,Austin
a6b9e289e6f8d7,04/17/2019,Cat,Orange Tabby,6.0,Austin
ceedbfd0de9005,12/01/2010,Dog,Sable/White,34.0,Fort Worth
a13d631eb67448,04/05/2015,Cat,Cream Tabby/White,5.0,Austin
04d82b90a6eda8,08/05/2018,Dog,Chocolate/White,20.0,Houston
4ff8b91f71cd4d,10/16/2011,Dog,Blue/White,47.0,Austin
872c388365476a,07/22/2019,Cat,Brown Tabby,3.0,Fort Worth
bdfc9d39829c90,03/12/2015,Cat,Tortie Point,5.0,San Antonio
355a97107d4b9c,07/15/2017,Cat,Black/White,3.0,Fort Worth
1e7ab37a2efbbc,03/09/2019,Dog,Tan/White,43.0,Fort Worth
32b471a5fa6b86,04/07/2013,Dog,Brown/White,25.0,San Antonio
9cd98c15164d6b,12/15/2011,Dog,Black/Brown,12.0,Fort Worth
8a4f1c9d4cc0fd,08/21/2011,Dog,Brown Brindle/White,20.0,San Antonio
aa8bcaeddc2beb,11/06/2016,Cat,Brown Tabby,7.0,San Antonio
9f5bc1e81505ec,07/05/2010,Dog,Brown/White,40.0,Houston
f4a6575c7e04f8,04/16/2016,Dog,Black/White,44.0,Houston
a9ff5f41dfed03,09/04/2014,Dog,Tan/White,20.0,San Antonio
93574276013bc0,10/01/2014,Dog,Tan,10.0,San Antonio
597ff535bade52,06/22/2014,Cat,Black/White,5.0,Fort Worth
6ca98e9f3594e7,08/14/2015,Dog,Brown Brindle/White,11.0,Houston
ff0c1350016816,12/24/2014,Dog,Tan,47.0,Houston
560617a1f41888,05/16/2014,Cat,White,6.0,Fort Worth
23ca757f350446,07/06/2016,Dog,Red Merle,38.0,Houston
bae043658610ea,09/22/2013,Cat,Orange Tabby,10.0,Austin
5fc16482a36ff0,03/12/2020,Dog,Black/Brown,37.0,Fort Worth
7891651a877507,01/15/2018,Dog,Black/White,46.0,Fort Worth
014cb559b6b316,06/28/2013,Dog,Black/White,39.0,Houston
9a736124cf3451,04/30/2016,Cat,Calico,3.0,Austin
d51f689d0c7790,12/13/2014,Dog,Tan/White,22.0,Austin
d6643d807f9e93,11/12/2015,Dog,Brown/Black,30.0,Austin
bc1d9ee505c74f,06/25/2016,Dog,Black/Brown,29.0,San Antonio
5d1a95294b850e,07/18/2016,Dog,White/Brown Brindle,34.0,Fort Worth
db9e15167c605a,09/29/2015,Dog,Yellow,31.0,Houston
73cb25a708912d,09/10/2013,Cat,Lynx Point/Brown Tabby,9.0,Dallas
9d39bd54485090,03/28/2012,Cat,Torbie,10.0,Austin
28034eefa291da,09/03/2016,Cat,Black/Black,2.0,Dallas
4131f52702f4ca,03/31/2012,Dog,White/Brown,46.0,Houston
4104184b175468,09/19/2016,Dog,Tan/Silver,26.0,Houston
18c9cb3378944e,06/05/2020,Cat,Tortie,7.0,Houston
2fb2a4a6eb034c,04/14/2014,Cat,Orange Tabby/White,5.0,Houston
9d5c470c9d5c2f,07/07/2018,Cat,Brown Tabby,3.0,Austin
18851d278de154,02/20/2017,Dog,Black,33.0,Fort Worth
cee4818b7eeaa9,05/12/2014,Dog,Black,20.0,Dallas
8be686a7c9316e,09/30/1998,Cat,Black Smoke,9.0,Austin
30fddf4878cc33,09/17/2015,Dog,Tan/Brown,29.0,San Antonio
10767f4cb7d912,12/28/2016,Dog,Black/Tan,21.0,Austin
b4c7ad075918b1,12/28/2007,Dog,White,40.0,San Antonio
b6b58e992f96f3,04/03/2015,Dog,Tricolor,20.0,Dallas
81dbe8867914a2,12/08/2015,Dog,Cream,44.0,Houston
da4c3c3677d52a,07/31/2014,Cat,Black/White,7.0,Dallas
4b6a034bdca2c0,08/18/2016,Cat,Seal Point,10.0,San Antonio
283791697dd3d0,09/11/2012,Cat,Blue Tabby,2.0,Houston
5fec218b547b45,07/01/2012,Cat,Calico Point,9.0,Dallas
7a3404aa500fcc,05/19/2015,Dog,Brown/White,5.0,Austin
88c08baf0f20f2,10/11/2005,Dog,Yellow,4.0,San Antonio
664303c71cdd14,09/02/2009,Dog,Buff/Tan,46.0,Houston
d736e150ccfa87,07/21/2005,Dog,Tricolor/Black,3.0,Austin
64d6102eb0a5b0,12/07/2012,Dog,Brown Brindle,15.0,Fort Worth
5687bf3084613c,09/01/2014,Cat,Brown Tabby/White,3.0,Dallas
6f8425458ab760,11/19/2020,Dog,White/Tan,17.0,Houston
e137f755327317,01/04/2017,Dog,Tricolor,46.0,Austin
d228005df84e22,01/27/2012,Dog,Brown/White,37.0,Houston
2b58cc0f07ca0b,08/23/2015,Dog,Tan/White,27.0,Dallas
06d1cd01f27257,06/10/2018,Cat,Orange Tabby,7.0,Austin
d22150d74a0e81,10/13/2017,Cat,Black/White,3.0,Dallas
c26c870d3bc763,12/20/2007,Dog,White/Tan,14.0,Houston
a001924127ab5f,10/29/2019,Dog,Black,24.0,San Antonio
55ad3df07118f3,06/01/2016,Dog,Black,37.0,San Antonio
a4da6e6e651046,06/19/2020,Dog,Black,5.0,Austin
f1d367a096e5cc,11/11/2014,Dog,Buff,17.0,Dallas
b3a9ad14cef435,05/06/2012,Dog,Brown/White,22.0,Austin
9e09ad156e7381,10/29/2018,Cat,Orange Tabby,5.0,Austin
afa3593f78a8fb,03/30/2016,Dog,Black/White,24.0,San Antonio
4dbb4d44e5487d,06/13/2017,Dog,Black/Tan,19.0,Dallas
1547c8264a8b5f,08/08/2008,Dog,Black/White,20.0,Fort Worth
a356f98a150691,01/22/2006,Cat,Black,10.0,Fort Worth
73e6d2e70cb5e2,06/16/2005,Dog,Red/White,17.0,Dallas
d7062f851d9101,10/06/2012,Cat,Calico,8.0,Houston
3f3457f3c6979e,12/27/2008,Dog,Red/White,7.0,Austin
bcb6e8de4c8334,09/25/2014,Cat,Brown Tabby,9.0,San Antonio
00952ed4258477,11/25/2016,Dog,Brown/White,45.0,Houston
b5a365a867def5,02/05/2017,Cat,Lynx Point/White,3.0,San Antonio
562be418bf17c8,08/10/2010,Cat,Orange Tabby/White,5.0,Dallas
51bebcefde1684,03/18/2017,Cat,White,5.0,Fort Worth
5a612f21ea4f4b,07/29/2015,Cat,Calico,3.0,Fort Worth
58bb5cc9ed5567,12/01/2010,Cat,Lynx Point,3.0,Fort Worth
717c5851b3a749,05/28/2014,Dog,Blue Tick/Red,11.0,San Antonio
c4ae49d0c18657,03/15/2007,Dog,White/Black,21.0,Austin
726345ab209eae,05/03/2017,Cat,Brown Tabby,8.0,Fort Worth
996c5396cd18df,02/15/2009,Dog,White,4.0,San Antonio
6fd541ae878228,03/25/2019,Dog,Black/Brown,20.0,Dallas
7f3ae693fb3973,12/08/2015,Dog,Chocolate/White,46.0,Austin
4492c864989f96,01/23/2008,Dog,Black/White,7.0,San Antonio
061a4bb09f448a,09/10/2013,Cat,Black/White,3.0,Dallas
43024f82d6a8c1,01/19/2017,Cat,Black,2.0,Dallas
071b08d9791e09,12/24/2017,Cat,Blue Tabby/White,5.0,Dallas
7a8b9b67229ba3,09/16/2017,Cat,Brown Tabby/White,2.0,Austin
0c1101fced5d51,01/23/2011,Dog,White/Tan,33.0,Dallas
2c62d945214455,03/18/2013,Dog,Brown Brindle/White,22.0,Houston
403e1d60cfd22a,04/26/2009,Cat,Orange/White,6.0,Austin
8fda2719cf8045,04/01/2016,Dog,Brown,44.0,Austin
8f1951c7e44917,04/28/2011,Dog,Black/White,6.0,Houston
9282910f686839,09/17/2006,Dog,Black,23.0,Dallas
4b189838a77ebc,03/03/2017,Dog,Brown/Tan,32.0,Houston
21d74d9b6f4d8d,02/24/2010,Dog,White/Brown Brindle,24.0,Austin
71056ea6578341,11/09/2011,Dog,Gray/Black,25.0,Austin
1faeff57f3180b,03/26/2016,Dog,Black,34.0,San Antonio
08e4c5ea8b097f,06/28/2018,Cat,Brown Tabby/Silver,5.0,San Antonio
3d5f69821a5a8b,09/26/2013,Cat,Blue Tabby/White,7.0,San Antonio
e4412eacf7fca2,08/05/2019,Cat,Flame Point,4.0,Fort Worth
38f749aef74048,07/10/2004,Dog,Tan/Black,48.0,Houston
ce72ad4d1d533d,07/12/2015,Dog,Brown/White,22.0,Houston
0cd0b70af5b717,04/22/2017,Cat,Orange Tabby/White,8.0,Houston
2ae96e6d1a52e7,08/11/2014,Dog,Tan,42.0,Houston
c5374bbcd09a63,09/18/2013,Dog,White,7.0,Austin
7536271d525d72,12/08/2011,Dog,Tan/White,38.0,Austin
9eebc681f876b1,03/04/2013,Dog,White/Brown,11.0,San Antonio
726c3c497e06b7,09/16/2008,Dog,Cream,35.0,San Antonio
f7467b5b6749cd,03/27/2016,Cat,Cream Tabby,3.0,Houston
408e65d88664bc,09/18/2019,Dog,Brown Brindle,38.0,Austin
fafe34fef4b794,09/24/2015,Dog,Red Tick,45.0,San Antonio
012af6a0a24ac7,06/30/2016,Dog,Tan,47.0,San Antonio
2ec93243e6e7c7,01/06/2019,Dog,Black/White,31.0,Fort Worth
8d90c2c45c1c64,11/06/2017,Dog,Brown/White,25.0,Houston
89033e16a4a233,10/22/2020,Dog,Buff,4.0,Austin
47f658058b85ae,06/25/2013,Dog,Blue/White,7.0,Austin
429465dcdb894b,05/25/2017,Cat,Blue/White,5.0,San Antonio
bd21dfe19c32ca,04/26/2015,Cat,Brown Tabby/White,9.0,San Antonio
a3d0ae17998b4b,07/23/2015,Dog,Silver/Blue,44.0,Houston
8425214ec0bf87,10/29/2014,Dog,Red/White,47.0,Dallas
2e819eb679b5fe,02/02/2017,Cat,Blue Tabby,3.0,Austin
381f277db36f3e,06/28/2014,Dog,Blue Merle,32.0,Austin
7051efc3c98946,06/15/2017,Cat,Calico,2.0,Dallas
985a4b65112d70,04/14/2015,Cat,Black,8.0,Fort Worth
af1c03656a1c0b,08/28/2019,Cat,Black,10.0,Austin
05aaad867e5f16,06/02/2014,Cat,Brown Tabby/White,10.0,Austin
6f78a140a95bbd,04/27/2014,Dog,Black,15.0,San Antonio
8a8d8b6f0020e9,04/19/2014,Dog,Black/Brown,39.0,Houston
3b6ff6254169b1,04/04/2018,Dog,Blue/White,47.0,Austin
cc7704db9560c8,04/20/2018,Cat,Lynx Point,6.0,San Antonio
991aef497b00e7,07/13/2005,Dog,Brown Merle/White,9.0,Houston
fa1f76629670ed,10/11/2014,Cat,White/Brown Tabby,3.0,San Antonio
d83f8f620d2c1b,06/20/2018,Dog,White/Blue,25.0,Houston
e080ff7d9dfd6a,09/26/2017,Cat,Black/White,9.0,Austin
98ad58322c5d9b,08/07/2013,Cat,Blue/Brown,2.0,Fort Worth
ddbe29ad77451d,10/18/2017,Dog,Tan/White,39.0,Houston
